strategy,num_mines,time_to_kill,surviving_mines,enemy_destroyed
Жадный алгоритм (Greedy Attack),3,431,2,True
Жадный алгоритм (Greedy Attack),3,431,2,True
Жадный алгоритм (Greedy Attack),3,431,1,True
Жадный алгоритм (Greedy Attack),3,431,2,True
Жадный алгоритм (Greedy Attack),3,431,2,True
Жадный алгоритм (Greedy Attack),3,431,1,True
Жадный алгоритм (Greedy Attack),3,431,2,True
Жадный алгоритм (Greedy Attack),3,431,3,True
Жадный алгоритм (Greedy Attack),3,431,3,True
Жадный алгоритм (Greedy Attack),3,431,3,True
Жадный алгоритм (Greedy Attack),3,431,2,True
Жадный алгоритм (Greedy Attack),3,431,2,True
Жадный алгоритм (Greedy Attack),3,431,2,True
Жадный алгоритм (Greedy Attack),3,431,1,True
Жадный алгоритм (Greedy Attack),3,431,2,True
Жадный алгоритм (Greedy Attack),3,431,3,True
Жадный алгоритм (Greedy Attack),3,431,2,True
Жадный алгоритм (Greedy Attack),3,431,1,True
Жадный алгоритм (Greedy Attack),3,431,2,True
Жадный алгоритм (Greedy Attack),3,431,1,True
Жадный алгоритм (Greedy Attack),3,431,2,True
Жадный алгоритм (Greedy Attack),3,431,1,True
Жадный алгоритм (Greedy Attack),3,431,2,True
Жадный алгоритм (Greedy Attack),3,431,3,True
Жадный алгоритм (Greedy Attack),3,431,2,True
Жадный алгоритм (Greedy Attack),3,431,3,True
Жадный алгоритм (Greedy Attack),3,431,2,True
Жадный алгоритм (Greedy Attack),3,431,1,True
Жадный алгоритм (Greedy Attack),3,431,1,True
Жадный алгоритм (Greedy Attack),3,431,2,True
Жадный алгоритм (Greedy Attack),3,431,3,True
Жадный алгоритм (Greedy Attack),3,431,2,True
Жадный алгоритм (Greedy Attack),5,431,5,True
Жадный алгоритм (Greedy Attack),5,431,4,True
Жадный алгоритм (Greedy Attack),5,431,3,True
Жадный алгоритм (Greedy Attack),5,431,3,True
Жадный алгоритм (Greedy Attack),5,431,4,True
Жадный алгоритм (Greedy Attack),5,431,4,True
Жадный алгоритм (Greedy Attack),5,431,4,True
Жадный алгоритм (Greedy Attack),5,431,3,True
Жадный алгоритм (Greedy Attack),5,431,4,True
Жадный алгоритм (Greedy Attack),5,431,4,True
Жадный алгоритм (Greedy Attack),5,431,3,True
Жадный алгоритм (Greedy Attack),5,431,4,True
Жадный алгоритм (Greedy Attack),5,431,3,True
Жадный алгоритм (Greedy Attack),5,431,3,True
Жадный алгоритм (Greedy Attack),5,431,4,True
Жадный алгоритм (Greedy Attack),5,431,4,True
Жадный алгоритм (Greedy Attack),5,431,3,True
Жадный алгоритм (Greedy Attack),5,431,4,True
Жадный алгоритм (Greedy Attack),5,431,3,True
Жадный алгоритм (Greedy Attack),5,431,4,True
Жадный алгоритм (Greedy Attack),5,431,4,True
Жадный алгоритм (Greedy Attack),5,431,4,True
Жадный алгоритм (Greedy Attack),5,431,4,True
Жадный алгоритм (Greedy Attack),5,431,3,True
Жадный алгоритм (Greedy Attack),5,431,4,True
Жадный алгоритм (Greedy Attack),5,431,4,True
Жадный алгоритм (Greedy Attack),5,431,3,True
Жадный алгоритм (Greedy Attack),5,431,4,True
Жадный алгоритм (Greedy Attack),5,431,4,True
Жадный алгоритм (Greedy Attack),5,431,3,True
Жадный алгоритм (Greedy Attack),5,431,4,True
Жадный алгоритм (Greedy Attack),5,431,4,True
Жадный алгоритм (Greedy Attack),5,431,3,True
Жадный алгоритм (Greedy Attack),5,431,3,True
Жадный алгоритм (Greedy Attack),5,431,4,True
Жадный алгоритм (Greedy Attack),5,431,4,True
Жадный алгоритм (Greedy Attack),5,431,3,True
Жадный алгоритм (Greedy Attack),5,431,3,True
Жадный алгоритм (Greedy Attack),5,431,4,True
Жадный алгоритм (Greedy Attack),5,431,3,True
Жадный алгоритм (Greedy Attack),7,431,7,True
Жадный алгоритм (Greedy Attack),7,431,5,True
Жадный алгоритм (Greedy Attack),7,431,6,True
Жадный алгоритм (Greedy Attack),7,431,6,True
Жадный алгоритм (Greedy Attack),7,431,6,True
Жадный алгоритм (Greedy Attack),7,431,7,True
Жадный алгоритм (Greedy Attack),7,431,6,True
Жадный алгоритм (Greedy Attack),7,431,6,True
Жадный алгоритм (Greedy Attack),7,431,6,True
Жадный алгоритм (Greedy Attack),7,431,6,True
Жадный алгоритм (Greedy Attack),7,431,6,True
Жадный алгоритм (Greedy Attack),7,431,6,True
Жадный алгоритм (Greedy Attack),7,431,6,True
Жадный алгоритм (Greedy Attack),7,431,6,True
Жадный алгоритм (Greedy Attack),7,431,6,True
Жадный алгоритм (Greedy Attack),7,431,6,True
Жадный алгоритм (Greedy Attack),7,431,6,True
Жадный алгоритм (Greedy Attack),7,431,6,True
Жадный алгоритм (Greedy Attack),7,431,5,True
Жадный алгоритм (Greedy Attack),7,431,7,True
Жадный алгоритм (Greedy Attack),7,431,6,True
Жадный алгоритм (Greedy Attack),7,431,5,True
Жадный алгоритм (Greedy Attack),7,431,6,True
Жадный алгоритм (Greedy Attack),7,431,6,True
Жадный алгоритм (Greedy Attack),7,431,5,True
Жадный алгоритм (Greedy Attack),7,431,7,True
Жадный алгоритм (Greedy Attack),7,431,6,True
Жадный алгоритм (Greedy Attack),7,431,6,True
Жадный алгоритм (Greedy Attack),7,431,6,True
Жадный алгоритм (Greedy Attack),7,431,6,True
Жадный алгоритм (Greedy Attack),7,431,6,True
Жадный алгоритм (Greedy Attack),7,431,6,True
Жадный алгоритм (Greedy Attack),7,431,6,True
Жадный алгоритм (Greedy Attack),7,431,6,True
Жадный алгоритм (Greedy Attack),7,431,7,True
Жадный алгоритм (Greedy Attack),7,431,5,True
Жадный алгоритм (Greedy Attack),7,431,6,True
Жадный алгоритм (Greedy Attack),7,431,6,True
Жадный алгоритм (Greedy Attack),7,431,6,True
Жадный алгоритм (Greedy Attack),7,431,6,True
Зигзагообразное движение (Evasive Zigzag),2,680,1,True
Зигзагообразное движение (Evasive Zigzag),2,680,1,True
Зигзагообразное движение (Evasive Zigzag),2,638,0,False
Зигзагообразное движение (Evasive Zigzag),2,680,2,True
Зигзагообразное движение (Evasive Zigzag),2,637,0,False
Зигзагообразное движение (Evasive Zigzag),2,680,2,True
Зигзагообразное движение (Evasive Zigzag),2,680,2,True
Зигзагообразное движение (Evasive Zigzag),2,637,0,False
Зигзагообразное движение (Evasive Zigzag),2,553,0,False
Зигзагообразное движение (Evasive Zigzag),2,680,2,True
Зигзагообразное движение (Evasive Zigzag),2,680,2,True
Зигзагообразное движение (Evasive Zigzag),2,637,0,False
Зигзагообразное движение (Evasive Zigzag),2,637,0,False
Зигзагообразное движение (Evasive Zigzag),2,680,2,True
Зигзагообразное движение (Evasive Zigzag),2,680,2,True
Зигзагообразное движение (Evasive Zigzag),2,680,2,True
Зигзагообразное движение (Evasive Zigzag),2,638,0,False
Зигзагообразное движение (Evasive Zigzag),2,680,1,True
Зигзагообразное движение (Evasive Zigzag),2,680,1,True
Зигзагообразное движение (Evasive Zigzag),2,680,2,True
Зигзагообразное движение (Evasive Zigzag),2,680,1,True
Зигзагообразное движение (Evasive Zigzag),2,680,1,True
Зигзагообразное движение (Evasive Zigzag),2,680,1,True
Зигзагообразное движение (Evasive Zigzag),2,680,1,True
Зигзагообразное движение (Evasive Zigzag),2,637,0,False
Зигзагообразное движение (Evasive Zigzag),2,680,1,True
Зигзагообразное движение (Evasive Zigzag),2,637,0,False
Зигзагообразное движение (Evasive Zigzag),2,680,2,True
Зигзагообразное движение (Evasive Zigzag),2,553,0,False
Зигзагообразное движение (Evasive Zigzag),2,637,0,False
Зигзагообразное движение (Evasive Zigzag),2,680,2,True
Зигзагообразное движение (Evasive Zigzag),2,638,0,False
Зигзагообразное движение (Evasive Zigzag),2,637,0,False
Зигзагообразное движение (Evasive Zigzag),2,680,2,True
Зигзагообразное движение (Evasive Zigzag),2,637,0,False
Зигзагообразное движение (Evasive Zigzag),2,637,0,False
Зигзагообразное движение (Evasive Zigzag),2,637,0,False
Зигзагообразное движение (Evasive Zigzag),2,680,2,True
Зигзагообразное движение (Evasive Zigzag),2,680,1,True
Зигзагообразное движение (Evasive Zigzag),2,680,2,True
Зигзагообразное движение (Evasive Zigzag),3,680,2,True
Зигзагообразное движение (Evasive Zigzag),3,680,3,True
Зигзагообразное движение (Evasive Zigzag),3,680,2,True
Зигзагообразное движение (Evasive Zigzag),3,680,3,True
Зигзагообразное движение (Evasive Zigzag),3,680,3,True
Зигзагообразное движение (Evasive Zigzag),3,680,3,True
Зигзагообразное движение (Evasive Zigzag),3,680,3,True
Зигзагообразное движение (Evasive Zigzag),3,680,2,True
Зигзагообразное движение (Evasive Zigzag),3,680,3,True
Зигзагообразное движение (Evasive Zigzag),3,680,3,True
Зигзагообразное движение (Evasive Zigzag),3,680,3,True
Зигзагообразное движение (Evasive Zigzag),3,680,2,True
Зигзагообразное движение (Evasive Zigzag),3,680,3,True
Зигзагообразное движение (Evasive Zigzag),3,680,2,True
Зигзагообразное движение (Evasive Zigzag),3,680,2,True
Зигзагообразное движение (Evasive Zigzag),3,680,3,True
Зигзагообразное движение (Evasive Zigzag),3,680,3,True
Зигзагообразное движение (Evasive Zigzag),3,680,3,True
Зигзагообразное движение (Evasive Zigzag),3,680,2,True
Зигзагообразное движение (Evasive Zigzag),3,680,3,True
Зигзагообразное движение (Evasive Zigzag),3,680,3,True
Зигзагообразное движение (Evasive Zigzag),3,680,2,True
Зигзагообразное движение (Evasive Zigzag),3,680,2,True
Зигзагообразное движение (Evasive Zigzag),3,680,2,True
Зигзагообразное движение (Evasive Zigzag),3,680,3,True
Зигзагообразное движение (Evasive Zigzag),3,680,3,True
Зигзагообразное движение (Evasive Zigzag),3,680,2,True
Зигзагообразное движение (Evasive Zigzag),3,680,3,True
Зигзагообразное движение (Evasive Zigzag),3,680,3,True
Зигзагообразное движение (Evasive Zigzag),3,680,2,True
Зигзагообразное движение (Evasive Zigzag),3,680,2,True
Зигзагообразное движение (Evasive Zigzag),3,680,3,True
Зигзагообразное движение (Evasive Zigzag),3,680,3,True
Зигзагообразное движение (Evasive Zigzag),3,680,3,True
Зигзагообразное движение (Evasive Zigzag),3,680,3,True
Зигзагообразное движение (Evasive Zigzag),3,680,3,True
Зигзагообразное движение (Evasive Zigzag),3,680,3,True
Зигзагообразное движение (Evasive Zigzag),3,680,3,True
Зигзагообразное движение (Evasive Zigzag),3,680,2,True
Зигзагообразное движение (Evasive Zigzag),3,680,2,True
Зигзагообразное движение (Evasive Zigzag),5,680,4,True
Зигзагообразное движение (Evasive Zigzag),5,680,4,True
Зигзагообразное движение (Evasive Zigzag),5,680,5,True
Зигзагообразное движение (Evasive Zigzag),5,680,4,True
Зигзагообразное движение (Evasive Zigzag),5,680,3,True
Зигзагообразное движение (Evasive Zigzag),5,680,5,True
Зигзагообразное движение (Evasive Zigzag),5,680,3,True
Зигзагообразное движение (Evasive Zigzag),5,680,4,True
Зигзагообразное движение (Evasive Zigzag),5,680,4,True
Зигзагообразное движение (Evasive Zigzag),5,680,4,True
Зигзагообразное движение (Evasive Zigzag),5,680,5,True
Зигзагообразное движение (Evasive Zigzag),5,680,4,True
Зигзагообразное движение (Evasive Zigzag),5,680,4,True
Зигзагообразное движение (Evasive Zigzag),5,680,4,True
Зигзагообразное движение (Evasive Zigzag),5,680,4,True
Зигзагообразное движение (Evasive Zigzag),5,680,5,True
Зигзагообразное движение (Evasive Zigzag),5,680,4,True
Зигзагообразное движение (Evasive Zigzag),5,680,3,True
Зигзагообразное движение (Evasive Zigzag),5,680,4,True
Зигзагообразное движение (Evasive Zigzag),5,680,4,True
Зигзагообразное движение (Evasive Zigzag),5,680,5,True
Зигзагообразное движение (Evasive Zigzag),5,680,4,True
Зигзагообразное движение (Evasive Zigzag),5,680,4,True
Зигзагообразное движение (Evasive Zigzag),5,680,5,True
Зигзагообразное движение (Evasive Zigzag),5,680,3,True
Зигзагообразное движение (Evasive Zigzag),5,680,4,True
Зигзагообразное движение (Evasive Zigzag),5,680,5,True
Зигзагообразное движение (Evasive Zigzag),5,680,3,True
Зигзагообразное движение (Evasive Zigzag),5,680,3,True
Зигзагообразное движение (Evasive Zigzag),5,680,3,True
Зигзагообразное движение (Evasive Zigzag),5,680,5,True
Зигзагообразное движение (Evasive Zigzag),5,680,4,True
Зигзагообразное движение (Evasive Zigzag),5,680,5,True
Зигзагообразное движение (Evasive Zigzag),5,680,3,True
Зигзагообразное движение (Evasive Zigzag),5,680,5,True
Зигзагообразное движение (Evasive Zigzag),5,680,4,True
Зигзагообразное движение (Evasive Zigzag),5,680,4,True
Зигзагообразное движение (Evasive Zigzag),5,680,4,True
Зигзагообразное движение (Evasive Zigzag),5,680,3,True
Зигзагообразное движение (Evasive Zigzag),5,680,4,True
Зигзагообразное движение (Evasive Zigzag),7,680,7,True
Зигзагообразное движение (Evasive Zigzag),7,680,7,True
Зигзагообразное движение (Evasive Zigzag),7,680,7,True
Зигзагообразное движение (Evasive Zigzag),7,680,7,True
Зигзагообразное движение (Evasive Zigzag),7,680,7,True
Зигзагообразное движение (Evasive Zigzag),7,680,7,True
Зигзагообразное движение (Evasive Zigzag),7,680,7,True
Зигзагообразное движение (Evasive Zigzag),7,680,7,True
Зигзагообразное движение (Evasive Zigzag),7,680,7,True
Зигзагообразное движение (Evasive Zigzag),7,680,7,True
Зигзагообразное движение (Evasive Zigzag),7,680,7,True
Зигзагообразное движение (Evasive Zigzag),7,680,7,True
Зигзагообразное движение (Evasive Zigzag),7,680,7,True
Зигзагообразное движение (Evasive Zigzag),7,680,7,True
Зигзагообразное движение (Evasive Zigzag),7,680,7,True
Зигзагообразное движение (Evasive Zigzag),7,680,7,True
Зигзагообразное движение (Evasive Zigzag),7,680,7,True
Зигзагообразное движение (Evasive Zigzag),7,680,7,True
Зигзагообразное движение (Evasive Zigzag),7,680,7,True
Зигзагообразное движение (Evasive Zigzag),7,680,7,True
Зигзагообразное движение (Evasive Zigzag),7,680,7,True
Зигзагообразное движение (Evasive Zigzag),7,680,7,True
Зигзагообразное движение (Evasive Zigzag),7,680,7,True
Зигзагообразное движение (Evasive Zigzag),7,680,7,True
Зигзагообразное движение (Evasive Zigzag),7,680,7,True
Зигзагообразное движение (Evasive Zigzag),7,680,7,True
Зигзагообразное движение (Evasive Zigzag),7,680,7,True
Зигзагообразное движение (Evasive Zigzag),7,680,7,True
Зигзагообразное движение (Evasive Zigzag),7,680,7,True
Зигзагообразное движение (Evasive Zigzag),7,680,7,True
Зигзагообразное движение (Evasive Zigzag),7,680,7,True
Зигзагообразное движение (Evasive Zigzag),7,680,7,True
Зигзагообразное движение (Evasive Zigzag),7,680,7,True
Зигзагообразное движение (Evasive Zigzag),7,680,7,True
Зигзагообразное движение (Evasive Zigzag),7,680,7,True
Зигзагообразное движение (Evasive Zigzag),7,680,7,True
Зигзагообразное движение (Evasive Zigzag),7,680,7,True
Зигзагообразное движение (Evasive Zigzag),7,680,7,True
Зигзагообразное движение (Evasive Zigzag),7,680,7,True
Зигзагообразное движение (Evasive Zigzag),7,680,7,True
Спиральное сближение (Spiral Approach),2,1000,1,False
Спиральное сближение (Spiral Approach),2,715,2,True
Спиральное сближение (Spiral Approach),2,715,2,True
Спиральное сближение (Spiral Approach),2,1000,1,False
Спиральное сближение (Spiral Approach),2,1000,1,False
Спиральное сближение (Spiral Approach),2,715,2,True
Спиральное сближение (Spiral Approach),2,715,2,True
Спиральное сближение (Spiral Approach),2,715,2,True
Спиральное сближение (Spiral Approach),2,1000,1,False
Спиральное сближение (Spiral Approach),2,1000,1,False
Спиральное сближение (Spiral Approach),2,1000,1,False
Спиральное сближение (Spiral Approach),2,715,2,True
Спиральное сближение (Spiral Approach),2,715,2,True
Спиральное сближение (Spiral Approach),2,1000,1,False
Спиральное сближение (Spiral Approach),2,1000,1,False
Спиральное сближение (Spiral Approach),2,715,2,True
Спиральное сближение (Spiral Approach),2,715,2,True
Спиральное сближение (Spiral Approach),2,1000,1,False
Спиральное сближение (Spiral Approach),2,1000,1,False
Спиральное сближение (Spiral Approach),2,1000,1,False
Спиральное сближение (Spiral Approach),2,1000,1,False
Спиральное сближение (Spiral Approach),2,715,2,True
Спиральное сближение (Spiral Approach),2,1000,1,False
Спиральное сближение (Spiral Approach),2,715,2,True
Спиральное сближение (Spiral Approach),2,715,2,True
Спиральное сближение (Spiral Approach),2,1000,1,False
Спиральное сближение (Spiral Approach),2,715,2,True
Спиральное сближение (Spiral Approach),2,715,2,True
Спиральное сближение (Spiral Approach),2,715,2,True
Спиральное сближение (Spiral Approach),2,1000,1,False
Спиральное сближение (Spiral Approach),2,1000,1,False
Спиральное сближение (Spiral Approach),2,1000,1,False
Спиральное сближение (Spiral Approach),2,1000,1,False
Спиральное сближение (Spiral Approach),2,715,2,True
Спиральное сближение (Spiral Approach),2,1000,1,False
Спиральное сближение (Spiral Approach),2,715,2,True
Спиральное сближение (Spiral Approach),2,1000,1,False
Спиральное сближение (Spiral Approach),2,1000,1,False
Спиральное сближение (Spiral Approach),2,715,2,True
Спиральное сближение (Spiral Approach),2,1000,1,False
Спиральное сближение (Spiral Approach),3,544,3,True
Спиральное сближение (Spiral Approach),3,925,2,True
Спиральное сближение (Spiral Approach),3,925,2,True
Спиральное сближение (Spiral Approach),3,1000,1,False
Спиральное сближение (Spiral Approach),3,1000,1,False
Спиральное сближение (Spiral Approach),3,544,3,True
Спиральное сближение (Spiral Approach),3,1000,1,False
Спиральное сближение (Spiral Approach),3,1000,1,False
Спиральное сближение (Spiral Approach),3,1000,1,False
Спиральное сближение (Spiral Approach),3,1000,1,False
Спиральное сближение (Spiral Approach),3,544,3,True
Спиральное сближение (Spiral Approach),3,925,2,True
Спиральное сближение (Spiral Approach),3,544,3,True
Спиральное сближение (Spiral Approach),3,544,3,True
Спиральное сближение (Spiral Approach),3,1000,1,False
Спиральное сближение (Spiral Approach),3,544,3,True
Спиральное сближение (Spiral Approach),3,1000,1,False
Спиральное сближение (Spiral Approach),3,544,3,True
Спиральное сближение (Spiral Approach),3,1000,1,False
Спиральное сближение (Spiral Approach),3,1000,1,False
Спиральное сближение (Spiral Approach),3,544,3,True
Спиральное сближение (Spiral Approach),3,544,3,True
Спиральное сближение (Spiral Approach),3,1000,1,False
Спиральное сближение (Spiral Approach),3,1000,1,False
Спиральное сближение (Spiral Approach),3,1000,1,False
Спиральное сближение (Spiral Approach),3,925,2,True
Спиральное сближение (Spiral Approach),3,1000,1,False
Спиральное сближение (Spiral Approach),3,1000,1,False
Спиральное сближение (Spiral Approach),3,1000,1,False
Спиральное сближение (Spiral Approach),3,1000,1,False
Спиральное сближение (Spiral Approach),3,544,3,True
Спиральное сближение (Spiral Approach),3,1000,1,False
Спиральное сближение (Spiral Approach),3,925,2,True
Спиральное сближение (Spiral Approach),3,1000,1,False
Спиральное сближение (Spiral Approach),3,544,3,True
Спиральное сближение (Spiral Approach),3,925,2,True
Спиральное сближение (Spiral Approach),3,925,2,True
Спиральное сближение (Spiral Approach),3,925,2,True
Спиральное сближение (Spiral Approach),3,544,3,True
Спиральное сближение (Spiral Approach),3,544,3,True
Спиральное сближение (Spiral Approach),5,431,5,True
Спиральное сближение (Spiral Approach),5,608,4,True
Спиральное сближение (Spiral Approach),5,608,4,True
Спиральное сближение (Spiral Approach),5,835,3,True
Спиральное сближение (Spiral Approach),5,431,5,True
Спиральное сближение (Spiral Approach),5,431,5,True
Спиральное сближение (Spiral Approach),5,431,5,True
Спиральное сближение (Spiral Approach),5,1000,2,False
Спиральное сближение (Spiral Approach),5,608,4,True
Спиральное сближение (Spiral Approach),5,431,5,True
Спиральное сближение (Spiral Approach),5,431,5,True
Спиральное сближение (Spiral Approach),5,835,3,True
Спиральное сближение (Spiral Approach),5,431,5,True
Спиральное сближение (Spiral Approach),5,431,5,True
Спиральное сближение (Spiral Approach),5,431,5,True
Спиральное сближение (Spiral Approach),5,431,5,True
Спиральное сближение (Spiral Approach),5,835,3,True
Спиральное сближение (Spiral Approach),5,835,3,True
Спиральное сближение (Spiral Approach),5,431,5,True
Спиральное сближение (Spiral Approach),5,608,4,True
Спиральное сближение (Spiral Approach),5,608,4,True
Спиральное сближение (Spiral Approach),5,431,5,True
Спиральное сближение (Spiral Approach),5,1000,2,False
Спиральное сближение (Spiral Approach),5,608,4,True
Спиральное сближение (Spiral Approach),5,835,3,True
Спиральное сближение (Spiral Approach),5,835,3,True
Спиральное сближение (Spiral Approach),5,431,5,True
Спиральное сближение (Spiral Approach),5,608,4,True
Спиральное сближение (Spiral Approach),5,835,3,True
Спиральное сближение (Spiral Approach),5,431,5,True
Спиральное сближение (Spiral Approach),5,431,5,True
Спиральное сближение (Spiral Approach),5,431,5,True
Спиральное сближение (Spiral Approach),5,1000,2,False
Спиральное сближение (Spiral Approach),5,608,4,True
Спиральное сближение (Spiral Approach),5,1000,2,False
Спиральное сближение (Spiral Approach),5,431,5,True
Спиральное сближение (Spiral Approach),5,1000,1,False
Спиральное сближение (Spiral Approach),5,608,4,True
Спиральное сближение (Spiral Approach),5,1000,2,False
Спиральное сближение (Spiral Approach),5,431,5,True
Спиральное сближение (Spiral Approach),7,501,6,True
Спиральное сближение (Spiral Approach),7,1000,2,False
Спиральное сближение (Spiral Approach),7,637,5,True
Спиральное сближение (Spiral Approach),7,388,7,True
Спиральное сближение (Spiral Approach),7,388,7,True
Спиральное сближение (Spiral Approach),7,388,7,True
Спиральное сближение (Spiral Approach),7,501,6,True
Спиральное сближение (Spiral Approach),7,637,5,True
Спиральное сближение (Spiral Approach),7,799,3,True
Спиральное сближение (Spiral Approach),7,799,4,True
Спиральное сближение (Spiral Approach),7,388,7,True
Спиральное сближение (Spiral Approach),7,501,6,True
Спиральное сближение (Spiral Approach),7,388,7,True
Спиральное сближение (Spiral Approach),7,501,6,True
Спиральное сближение (Spiral Approach),7,637,5,True
Спиральное сближение (Spiral Approach),7,1000,2,False
Спиральное сближение (Spiral Approach),7,388,7,True
Спиральное сближение (Spiral Approach),7,388,7,True
Спиральное сближение (Spiral Approach),7,501,5,True
Спиральное сближение (Spiral Approach),7,799,4,True
Спиральное сближение (Spiral Approach),7,501,6,True
Спиральное сближение (Spiral Approach),7,637,5,True
Спиральное сближение (Spiral Approach),7,501,6,True
Спиральное сближение (Spiral Approach),7,637,5,True
Спиральное сближение (Spiral Approach),7,501,6,True
Спиральное сближение (Spiral Approach),7,501,6,True
Спиральное сближение (Spiral Approach),7,637,5,True
Спиральное сближение (Spiral Approach),7,388,7,True
Спиральное сближение (Spiral Approach),7,388,7,True
Спиральное сближение (Spiral Approach),7,501,6,True
Спиральное сближение (Spiral Approach),7,637,4,True
Спиральное сближение (Spiral Approach),7,637,5,True
Спиральное сближение (Spiral Approach),7,388,7,True
Спиральное сближение (Spiral Approach),7,501,6,True
Спиральное сближение (Spiral Approach),7,501,6,True
Спиральное сближение (Spiral Approach),7,501,6,True
Спиральное сближение (Spiral Approach),7,637,5,True
Спиральное сближение (Spiral Approach),7,637,4,True
Спиральное сближение (Spiral Approach),7,388,7,True
Спиральное сближение (Spiral Approach),7,1000,2,False
Фланговая атака (Flank Attack),2,689,0,False
Фланговая атака (Flank Attack),2,774,0,False
Фланговая атака (Flank Attack),2,865,1,True
Фланговая атака (Flank Attack),2,774,0,False
Фланговая атака (Flank Attack),2,689,0,False
Фланговая атака (Flank Attack),2,860,0,False
Фланговая атака (Flank Attack),2,774,0,False
Фланговая атака (Flank Attack),2,865,2,True
Фланговая атака (Flank Attack),2,860,0,False
Фланговая атака (Flank Attack),2,865,1,True
Фланговая атака (Flank Attack),2,689,0,False
Фланговая атака (Flank Attack),2,689,0,False
Фланговая атака (Flank Attack),2,865,1,True
Фланговая атака (Flank Attack),2,860,0,False
Фланговая атака (Flank Attack),2,774,0,False
Фланговая атака (Flank Attack),2,860,0,False
Фланговая атака (Flank Attack),2,689,0,False
Фланговая атака (Flank Attack),2,865,1,True
Фланговая атака (Flank Attack),2,860,0,False
Фланговая атака (Flank Attack),2,689,0,False
Фланговая атака (Flank Attack),2,865,1,True
Фланговая атака (Flank Attack),2,689,0,False
Фланговая атака (Flank Attack),2,865,1,True
Фланговая атака (Flank Attack),2,860,0,False
Фланговая атака (Flank Attack),2,860,0,False
Фланговая атака (Flank Attack),2,865,1,True
Фланговая атака (Flank Attack),2,774,0,False
Фланговая атака (Flank Attack),2,865,1,True
Фланговая атака (Flank Attack),2,865,1,True
Фланговая атака (Flank Attack),2,860,0,False
Фланговая атака (Flank Attack),2,774,0,False
Фланговая атака (Flank Attack),2,774,0,False
Фланговая атака (Flank Attack),2,865,1,True
Фланговая атака (Flank Attack),2,865,1,True
Фланговая атака (Flank Attack),2,774,0,False
Фланговая атака (Flank Attack),2,860,0,False
Фланговая атака (Flank Attack),2,774,0,False
Фланговая атака (Flank Attack),2,860,0,False
Фланговая атака (Flank Attack),2,865,2,True
Фланговая атака (Flank Attack),2,865,1,True
Фланговая атака (Flank Attack),3,865,1,True
Фланговая атака (Flank Attack),3,865,1,True
Фланговая атака (Flank Attack),3,865,2,True
Фланговая атака (Flank Attack),3,865,1,True
Фланговая атака (Flank Attack),3,865,2,True
Фланговая атака (Flank Attack),3,865,1,True
Фланговая атака (Flank Attack),3,860,0,False
