strategy,num_mines,time_to_kill,surviving_mines,enemy_destroyed
Жадный алгоритм (Greedy Attack),5,259,5,True
Жадный алгоритм (Greedy Attack),5,259,5,True
Жадный алгоритм (Greedy Attack),5,259,5,True
Жадный алгоритм (Greedy Attack),5,259,5,True
Жадный алгоритм (Greedy Attack),5,259,4,True
Жадный алгоритм (Greedy Attack),5,259,5,True
Жадный алгоритм (Greedy Attack),5,259,4,True
Жадный алгоритм (Greedy Attack),5,259,5,True
Жадный алгоритм (Greedy Attack),5,259,5,True
Жадный алгоритм (Greedy Attack),5,259,5,True
Жадный алгоритм (Greedy Attack),5,259,5,True
Жадный алгоритм (Greedy Attack),5,259,4,True
Жадный алгоритм (Greedy Attack),5,259,5,True
Жадный алгоритм (Greedy Attack),5,259,5,True
Жадный алгоритм (Greedy Attack),5,259,5,True
Жадный алгоритм (Greedy Attack),5,259,5,True
Жадный алгоритм (Greedy Attack),5,259,5,True
Жадный алгоритм (Greedy Attack),5,259,4,True
Жадный алгоритм (Greedy Attack),5,259,5,True
Жадный алгоритм (Greedy Attack),5,259,5,True
Жадный алгоритм (Greedy Attack),5,259,5,True
Жадный алгоритм (Greedy Attack),5,259,5,True
Жадный алгоритм (Greedy Attack),5,259,4,True
Жадный алгоритм (Greedy Attack),5,259,4,True
Жадный алгоритм (Greedy Attack),5,259,5,True
Жадный алгоритм (Greedy Attack),5,259,4,True
Жадный алгоритм (Greedy Attack),5,259,5,True
Жадный алгоритм (Greedy Attack),5,259,4,True
Жадный алгоритм (Greedy Attack),5,259,5,True
Жадный алгоритм (Greedy Attack),5,259,5,True
Жадный алгоритм (Greedy Attack),5,259,4,True
Жадный алгоритм (Greedy Attack),5,259,4,True
Жадный алгоритм (Greedy Attack),5,259,5,True
Жадный алгоритм (Greedy Attack),5,259,5,True
Жадный алгоритм (Greedy Attack),5,259,4,True
Жадный алгоритм (Greedy Attack),5,259,5,True
Жадный алгоритм (Greedy Attack),5,259,4,True
Жадный алгоритм (Greedy Attack),5,259,5,True
Жадный алгоритм (Greedy Attack),5,259,5,True
Жадный алгоритм (Greedy Attack),10,259,9,True
Жадный алгоритм (Greedy Attack),10,259,9,True
Жадный алгоритм (Greedy Attack),10,259,9,True
Жадный алгоритм (Greedy Attack),10,259,10,True
Жадный алгоритм (Greedy Attack),10,259,10,True
Жадный алгоритм (Greedy Attack),10,259,10,True
Жадный алгоритм (Greedy Attack),10,259,10,True
Жадный алгоритм (Greedy Attack),10,259,10,True
Жадный алгоритм (Greedy Attack),10,259,10,True
Жадный алгоритм (Greedy Attack),10,259,10,True
Жадный алгоритм (Greedy Attack),10,259,10,True
Жадный алгоритм (Greedy Attack),10,259,10,True
Жадный алгоритм (Greedy Attack),10,259,9,True
Жадный алгоритм (Greedy Attack),10,259,10,True
Жадный алгоритм (Greedy Attack),10,259,10,True
Жадный алгоритм (Greedy Attack),10,259,10,True
Жадный алгоритм (Greedy Attack),10,259,10,True
Жадный алгоритм (Greedy Attack),10,259,9,True
Жадный алгоритм (Greedy Attack),10,259,9,True
Жадный алгоритм (Greedy Attack),10,259,10,True
Жадный алгоритм (Greedy Attack),10,259,9,True
Жадный алгоритм (Greedy Attack),10,259,10,True
Жадный алгоритм (Greedy Attack),10,259,10,True
Жадный алгоритм (Greedy Attack),10,259,10,True
Жадный алгоритм (Greedy Attack),10,259,9,True
Жадный алгоритм (Greedy Attack),10,259,10,True
Жадный алгоритм (Greedy Attack),10,259,9,True
Жадный алгоритм (Greedy Attack),10,259,10,True
Жадный алгоритм (Greedy Attack),10,259,10,True
Жадный алгоритм (Greedy Attack),10,259,10,True
Жадный алгоритм (Greedy Attack),10,259,10,True
Жадный алгоритм (Greedy Attack),10,259,10,True
Жадный алгоритм (Greedy Attack),10,259,10,True
Жадный алгоритм (Greedy Attack),10,259,10,True
Жадный алгоритм (Greedy Attack),10,259,9,True
Жадный алгоритм (Greedy Attack),10,259,10,True
Жадный алгоритм (Greedy Attack),10,259,10,True
Жадный алгоритм (Greedy Attack),10,259,10,True
Жадный алгоритм (Greedy Attack),10,259,9,True
Жадный алгоритм (Greedy Attack),10,259,9,True
Зигзагообразное движение (Evasive Zigzag),3,340,2,True
Зигзагообразное движение (Evasive Zigzag),3,340,2,True
Зигзагообразное движение (Evasive Zigzag),3,340,3,True
Зигзагообразное движение (Evasive Zigzag),3,340,3,True
Зигзагообразное движение (Evasive Zigzag),3,340,3,True
Зигзагообразное движение (Evasive Zigzag),3,340,2,True
Зигзагообразное движение (Evasive Zigzag),3,340,2,True
Зигзагообразное движение (Evasive Zigzag),3,340,2,True
Зигзагообразное движение (Evasive Zigzag),3,340,2,True
Зигзагообразное движение (Evasive Zigzag),3,340,3,True
Зигзагообразное движение (Evasive Zigzag),3,340,2,True
Зигзагообразное движение (Evasive Zigzag),3,340,3,True
Зигзагообразное движение (Evasive Zigzag),3,340,2,True
Зигзагообразное движение (Evasive Zigzag),3,340,2,True
Зигзагообразное движение (Evasive Zigzag),3,340,3,True
Зигзагообразное движение (Evasive Zigzag),3,340,3,True
Зигзагообразное движение (Evasive Zigzag),3,340,3,True
Зигзагообразное движение (Evasive Zigzag),3,340,3,True
Зигзагообразное движение (Evasive Zigzag),3,340,2,True
Зигзагообразное движение (Evasive Zigzag),3,340,2,True
Зигзагообразное движение (Evasive Zigzag),3,340,3,True
Зигзагообразное движение (Evasive Zigzag),3,340,3,True
Зигзагообразное движение (Evasive Zigzag),3,340,3,True
Зигзагообразное движение (Evasive Zigzag),3,340,2,True
Зигзагообразное движение (Evasive Zigzag),3,340,3,True
Зигзагообразное движение (Evasive Zigzag),3,340,3,True
Зигзагообразное движение (Evasive Zigzag),3,340,2,True
Зигзагообразное движение (Evasive Zigzag),3,340,3,True
Зигзагообразное движение (Evasive Zigzag),3,340,3,True
Зигзагообразное движение (Evasive Zigzag),3,340,3,True
Зигзагообразное движение (Evasive Zigzag),3,340,2,True
Зигзагообразное движение (Evasive Zigzag),3,340,3,True
Зигзагообразное движение (Evasive Zigzag),3,340,2,True
Зигзагообразное движение (Evasive Zigzag),3,340,2,True
Зигзагообразное движение (Evasive Zigzag),3,340,2,True
Зигзагообразное движение (Evasive Zigzag),3,340,2,True
Зигзагообразное движение (Evasive Zigzag),3,340,2,True
Зигзагообразное движение (Evasive Zigzag),3,340,3,True
Зигзагообразное движение (Evasive Zigzag),3,340,3,True
Зигзагообразное движение (Evasive Zigzag),3,340,2,True
Зигзагообразное движение (Evasive Zigzag),5,340,5,True
Зигзагообразное движение (Evasive Zigzag),5,340,4,True
Зигзагообразное движение (Evasive Zigzag),5,340,5,True
Зигзагообразное движение (Evasive Zigzag),5,340,5,True
Зигзагообразное движение (Evasive Zigzag),5,340,5,True
Зигзагообразное движение (Evasive Zigzag),5,340,4,True
Зигзагообразное движение (Evasive Zigzag),5,340,4,True
Зигзагообразное движение (Evasive Zigzag),5,340,5,True
Зигзагообразное движение (Evasive Zigzag),5,340,5,True
Зигзагообразное движение (Evasive Zigzag),5,340,4,True
Зигзагообразное движение (Evasive Zigzag),5,340,4,True
Зигзагообразное движение (Evasive Zigzag),5,340,4,True
Зигзагообразное движение (Evasive Zigzag),5,340,5,True
Зигзагообразное движение (Evasive Zigzag),5,340,5,True
Зигзагообразное движение (Evasive Zigzag),5,340,5,True
Зигзагообразное движение (Evasive Zigzag),5,340,4,True
Зигзагообразное движение (Evasive Zigzag),5,340,4,True
Зигзагообразное движение (Evasive Zigzag),5,340,5,True
Зигзагообразное движение (Evasive Zigzag),5,340,4,True
Зигзагообразное движение (Evasive Zigzag),5,340,5,True
Зигзагообразное движение (Evasive Zigzag),5,340,5,True
Зигзагообразное движение (Evasive Zigzag),5,340,5,True
Зигзагообразное движение (Evasive Zigzag),5,340,5,True
Зигзагообразное движение (Evasive Zigzag),5,340,4,True
Зигзагообразное движение (Evasive Zigzag),5,340,5,True
Зигзагообразное движение (Evasive Zigzag),5,340,4,True
Зигзагообразное движение (Evasive Zigzag),5,340,4,True
Зигзагообразное движение (Evasive Zigzag),5,340,5,True
Зигзагообразное движение (Evasive Zigzag),5,340,5,True
Зигзагообразное движение (Evasive Zigzag),5,340,5,True
Зигзагообразное движение (Evasive Zigzag),5,340,4,True
Зигзагообразное движение (Evasive Zigzag),5,340,5,True
Зигзагообразное движение (Evasive Zigzag),5,340,5,True
Зигзагообразное движение (Evasive Zigzag),5,340,4,True
Зигзагообразное движение (Evasive Zigzag),5,340,5,True
Зигзагообразное движение (Evasive Zigzag),5,340,5,True
Зигзагообразное движение (Evasive Zigzag),5,340,4,True
Зигзагообразное движение (Evasive Zigzag),5,340,4,True
Зигзагообразное движение (Evasive Zigzag),5,340,4,True
Зигзагообразное движение (Evasive Zigzag),5,340,4,True
Зигзагообразное движение (Evasive Zigzag),10,340,10,True
Зигзагообразное движение (Evasive Zigzag),10,340,10,True
Зигзагообразное движение (Evasive Zigzag),10,340,10,True
Зигзагообразное движение (Evasive Zigzag),10,340,10,True
Зигзагообразное движение (Evasive Zigzag),10,340,9,True
Зигзагообразное движение (Evasive Zigzag),10,340,10,True
Зигзагообразное движение (Evasive Zigzag),10,340,9,True
Зигзагообразное движение (Evasive Zigzag),10,340,9,True
Зигзагообразное движение (Evasive Zigzag),10,340,10,True
Зигзагообразное движение (Evasive Zigzag),10,340,10,True
Зигзагообразное движение (Evasive Zigzag),10,340,10,True
Зигзагообразное движение (Evasive Zigzag),10,340,10,True
Зигзагообразное движение (Evasive Zigzag),10,340,10,True
Зигзагообразное движение (Evasive Zigzag),10,340,9,True
Зигзагообразное движение (Evasive Zigzag),10,340,9,True
Зигзагообразное движение (Evasive Zigzag),10,340,9,True
Зигзагообразное движение (Evasive Zigzag),10,340,9,True
Зигзагообразное движение (Evasive Zigzag),10,340,9,True
Зигзагообразное движение (Evasive Zigzag),10,340,9,True
Зигзагообразное движение (Evasive Zigzag),10,340,10,True
Зигзагообразное движение (Evasive Zigzag),10,340,9,True
Зигзагообразное движение (Evasive Zigzag),10,340,10,True
Зигзагообразное движение (Evasive Zigzag),10,340,10,True
Зигзагообразное движение (Evasive Zigzag),10,340,9,True
Зигзагообразное движение (Evasive Zigzag),10,340,9,True
Зигзагообразное движение (Evasive Zigzag),10,340,9,True
Зигзагообразное движение (Evasive Zigzag),10,340,9,True
Зигзагообразное движение (Evasive Zigzag),10,340,10,True
Зигзагообразное движение (Evasive Zigzag),10,340,10,True
Зигзагообразное движение (Evasive Zigzag),10,340,9,True
Зигзагообразное движение (Evasive Zigzag),10,340,10,True
Зигзагообразное движение (Evasive Zigzag),10,340,9,True
Зигзагообразное движение (Evasive Zigzag),10,340,10,True
Зигзагообразное движение (Evasive Zigzag),10,340,10,True
Зигзагообразное движение (Evasive Zigzag),10,340,10,True
Зигзагообразное движение (Evasive Zigzag),10,340,9,True
Зигзагообразное движение (Evasive Zigzag),10,340,9,True
Зигзагообразное движение (Evasive Zigzag),10,340,9,True
Зигзагообразное движение (Evasive Zigzag),10,340,10,True
Зигзагообразное движение (Evasive Zigzag),10,340,9,True
Спиральное сближение (Spiral Approach),3,1000,2,True
Спиральное сближение (Spiral Approach),3,1000,2,True
Спиральное сближение (Spiral Approach),3,614,3,True
Спиральное сближение (Spiral Approach),3,1000,2,True
Спиральное сближение (Spiral Approach),3,614,3,True
Спиральное сближение (Spiral Approach),3,1000,1,False
Спиральное сближение (Spiral Approach),3,1000,2,True
Спиральное сближение (Spiral Approach),3,1000,2,True
Спиральное сближение (Spiral Approach),3,614,3,True
Спиральное сближение (Spiral Approach),3,1000,2,True
Спиральное сближение (Spiral Approach),3,1000,2,True
Спиральное сближение (Spiral Approach),3,614,3,True
Спиральное сближение (Spiral Approach),3,614,3,True
Спиральное сближение (Spiral Approach),3,614,3,True
Спиральное сближение (Spiral Approach),3,614,3,True
Спиральное сближение (Spiral Approach),3,1000,2,True
Спиральное сближение (Spiral Approach),3,614,3,True
Спиральное сближение (Spiral Approach),3,614,3,True
Спиральное сближение (Spiral Approach),3,1000,2,True
Спиральное сближение (Spiral Approach),3,614,3,True
Спиральное сближение (Spiral Approach),3,614,3,True
Спиральное сближение (Spiral Approach),3,1000,2,True
Спиральное сближение (Spiral Approach),3,614,3,True
Спиральное сближение (Spiral Approach),3,614,3,True
Спиральное сближение (Spiral Approach),3,1000,2,True
Спиральное сближение (Spiral Approach),3,1000,2,True
Спиральное сближение (Spiral Approach),3,1000,2,True
Спиральное сближение (Spiral Approach),3,614,3,True
Спиральное сближение (Spiral Approach),3,1000,2,True
Спиральное сближение (Spiral Approach),3,614,3,True
Спиральное сближение (Spiral Approach),3,614,3,True
Спиральное сближение (Spiral Approach),3,1000,2,True
Спиральное сближение (Spiral Approach),3,614,3,True
Спиральное сближение (Spiral Approach),3,614,3,True
Спиральное сближение (Spiral Approach),3,614,3,True
Спиральное сближение (Spiral Approach),3,614,3,True
Спиральное сближение (Spiral Approach),3,614,3,True
Спиральное сближение (Spiral Approach),3,1000,2,True
Спиральное сближение (Spiral Approach),3,1000,2,True
Спиральное сближение (Spiral Approach),3,614,3,True
Спиральное сближение (Spiral Approach),5,555,5,True
Спиральное сближение (Spiral Approach),5,555,5,True
Спиральное сближение (Spiral Approach),5,749,4,True
Спиральное сближение (Spiral Approach),5,555,5,True
Спиральное сближение (Spiral Approach),5,555,5,True
Спиральное сближение (Spiral Approach),5,749,4,True
Спиральное сближение (Spiral Approach),5,555,5,True
Спиральное сближение (Spiral Approach),5,555,5,True
Спиральное сближение (Spiral Approach),5,555,5,True
Спиральное сближение (Spiral Approach),5,555,5,True
Спиральное сближение (Spiral Approach),5,555,5,True
Спиральное сближение (Spiral Approach),5,555,5,True
Спиральное сближение (Spiral Approach),5,555,5,True
Спиральное сближение (Spiral Approach),5,555,5,True
Спиральное сближение (Spiral Approach),5,749,4,True
Спиральное сближение (Spiral Approach),5,555,5,True
Спиральное сближение (Spiral Approach),5,555,5,True
Спиральное сближение (Spiral Approach),5,555,5,True
Спиральное сближение (Spiral Approach),5,555,5,True
Спиральное сближение (Spiral Approach),5,555,5,True
Спиральное сближение (Spiral Approach),5,749,4,True
Спиральное сближение (Spiral Approach),5,555,5,True
Спиральное сближение (Spiral Approach),5,555,5,True
Спиральное сближение (Spiral Approach),5,749,4,True
Спиральное сближение (Spiral Approach),5,555,5,True
Спиральное сближение (Spiral Approach),5,555,5,True
Спиральное сближение (Spiral Approach),5,749,4,True
Спиральное сближение (Spiral Approach),5,555,5,True
Спиральное сближение (Spiral Approach),5,749,4,True
Спиральное сближение (Spiral Approach),5,555,5,True
Спиральное сближение (Spiral Approach),5,555,5,True
Спиральное сближение (Spiral Approach),5,555,5,True
Спиральное сближение (Spiral Approach),5,555,5,True
Спиральное сближение (Spiral Approach),5,555,5,True
Спиральное сближение (Spiral Approach),5,555,5,True
Спиральное сближение (Spiral Approach),5,555,5,True
Спиральное сближение (Spiral Approach),5,555,5,True
Спиральное сближение (Spiral Approach),5,749,4,True
Спиральное сближение (Spiral Approach),5,555,5,True
Спиральное сближение (Spiral Approach),5,555,5,True
Спиральное сближение (Spiral Approach),10,475,10,True
Спиральное сближение (Spiral Approach),10,475,10,True
Спиральное сближение (Spiral Approach),10,475,10,True
Спиральное сближение (Spiral Approach),10,475,10,True
Спиральное сближение (Spiral Approach),10,475,10,True
Спиральное сближение (Spiral Approach),10,475,10,True
Спиральное сближение (Spiral Approach),10,475,10,True
Спиральное сближение (Spiral Approach),10,475,10,True
Спиральное сближение (Spiral Approach),10,475,10,True
Спиральное сближение (Spiral Approach),10,475,10,True
Спиральное сближение (Spiral Approach),10,475,10,True
Спиральное сближение (Spiral Approach),10,475,10,True
Спиральное сближение (Spiral Approach),10,475,10,True
Спиральное сближение (Spiral Approach),10,475,10,True
Спиральное сближение (Spiral Approach),10,475,10,True
Спиральное сближение (Spiral Approach),10,475,10,True
Спиральное сближение (Spiral Approach),10,475,10,True
Спиральное сближение (Spiral Approach),10,475,10,True
Спиральное сближение (Spiral Approach),10,475,10,True
Спиральное сближение (Spiral Approach),10,475,10,True
Спиральное сближение (Spiral Approach),10,475,10,True
Спиральное сближение (Spiral Approach),10,475,10,True
Спиральное сближение (Spiral Approach),10,475,10,True
Спиральное сближение (Spiral Approach),10,475,10,True
Спиральное сближение (Spiral Approach),10,475,10,True
Спиральное сближение (Spiral Approach),10,475,10,True
Спиральное сближение (Spiral Approach),10,475,10,True
Спиральное сближение (Spiral Approach),10,475,10,True
Спиральное сближение (Spiral Approach),10,475,10,True
Спиральное сближение (Spiral Approach),10,475,10,True
Спиральное сближение (Spiral Approach),10,475,10,True
Спиральное сближение (Spiral Approach),10,475,10,True
Спиральное сближение (Spiral Approach),10,475,10,True
Спиральное сближение (Spiral Approach),10,475,10,True
Спиральное сближение (Spiral Approach),10,475,10,True
Спиральное сближение (Spiral Approach),10,475,10,True
Спиральное сближение (Spiral Approach),10,475,10,True
Спиральное сближение (Spiral Approach),10,475,10,True
Спиральное сближение (Spiral Approach),10,475,10,True
Спиральное сближение (Spiral Approach),10,475,10,True
Фланговая атака (Flank Attack),3,367,3,True
Фланговая атака (Flank Attack),3,367,3,True
Фланговая атака (Flank Attack),3,367,3,True
Фланговая атака (Flank Attack),3,367,3,True
Фланговая атака (Flank Attack),3,367,3,True
Фланговая атака (Flank Attack),3,367,2,True
Фланговая атака (Flank Attack),3,367,3,True
Фланговая атака (Flank Attack),3,367,3,True
Фланговая атака (Flank Attack),3,367,3,True
Фланговая атака (Flank Attack),3,367,3,True
Фланговая атака (Flank Attack),3,367,3,True
Фланговая атака (Flank Attack),3,367,3,True
Фланговая атака (Flank Attack),3,367,3,True
Фланговая атака (Flank Attack),3,367,2,True
Фланговая атака (Flank Attack),3,367,3,True
Фланговая атака (Flank Attack),3,367,2,True
Фланговая атака (Flank Attack),3,367,2,True
Фланговая атака (Flank Attack),3,367,2,True
Фланговая атака (Flank Attack),3,367,3,True
Фланговая атака (Flank Attack),3,367,3,True
Фланговая атака (Flank Attack),3,367,2,True
Фланговая атака (Flank Attack),3,367,3,True
Фланговая атака (Flank Attack),3,367,3,True
Фланговая атака (Flank Attack),3,367,2,True
Фланговая атака (Flank Attack),3,367,2,True
Фланговая атака (Flank Attack),3,367,3,True
Фланговая атака (Flank Attack),3,367,2,True
Фланговая атака (Flank Attack),3,367,2,True
Фланговая атака (Flank Attack),3,367,3,True
Фланговая атака (Flank Attack),3,367,2,True
Фланговая атака (Flank Attack),3,367,3,True
Фланговая атака (Flank Attack),3,367,2,True
Фланговая атака (Flank Attack),3,367,2,True
Фланговая атака (Flank Attack),3,367,2,True
Фланговая атака (Flank Attack),3,367,2,True
Фланговая атака (Flank Attack),3,367,3,True
Фланговая атака (Flank Attack),3,367,3,True
Фланговая атака (Flank Attack),3,367,3,True
Фланговая атака (Flank Attack),3,367,2,True
Фланговая атака (Flank Attack),3,367,3,True
Фланговая атака (Flank Attack),5,367,5,True
Фланговая атака (Flank Attack),5,367,5,True
Фланговая атака (Flank Attack),5,367,4,True
Фланговая атака (Flank Attack),5,367,5,True
Фланговая атака (Flank Attack),5,367,4,True
Фланговая атака (Flank Attack),5,367,5,True
Фланговая атака (Flank Attack),5,367,4,True
Фланговая атака (Flank Attack),5,367,4,True
Фланговая атака (Flank Attack),5,367,5,True
Фланговая атака (Flank Attack),5,367,5,True
Фланговая атака (Flank Attack),5,367,4,True
Фланговая атака (Flank Attack),5,367,4,True
Фланговая атака (Flank Attack),5,367,4,True
Фланговая атака (Flank Attack),5,367,5,True
Фланговая атака (Flank Attack),5,367,5,True
Фланговая атака (Flank Attack),5,367,5,True
Фланговая атака (Flank Attack),5,367,5,True
Фланговая атака (Flank Attack),5,367,5,True
Фланговая атака (Flank Attack),5,367,4,True
Фланговая атака (Flank Attack),5,367,4,True
Фланговая атака (Flank Attack),5,367,4,True
Фланговая атака (Flank Attack),5,367,4,True
Фланговая атака (Flank Attack),5,367,5,True
Фланговая атака (Flank Attack),5,367,3,True
Фланговая атака (Flank Attack),5,367,4,True
Фланговая атака (Flank Attack),5,367,5,True
Фланговая атака (Flank Attack),5,367,5,True
Фланговая атака (Flank Attack),5,367,4,True
Фланговая атака (Flank Attack),5,367,4,True
Фланговая атака (Flank Attack),5,367,3,True
Фланговая атака (Flank Attack),5,367,4,True
Фланговая атака (Flank Attack),5,367,4,True
Фланговая атака (Flank Attack),5,367,4,True
Фланговая атака (Flank Attack),5,367,4,True
Фланговая атака (Flank Attack),5,367,5,True
Фланговая атака (Flank Attack),5,367,5,True
Фланговая атака (Flank Attack),5,367,4,True
Фланговая атака (Flank Attack),5,367,4,True
Фланговая атака (Flank Attack),5,367,4,True
Фланговая атака (Flank Attack),5,367,5,True
Фланговая атака (Flank Attack),10,367,10,True
Фланговая атака (Flank Attack),10,367,10,True
Фланговая атака (Flank Attack),10,367,10,True
Фланговая атака (Flank Attack),10,367,10,True
Фланговая атака (Flank Attack),10,367,10,True
Фланговая атака (Flank Attack),10,367,10,True
Фланговая атака (Flank Attack),10,367,9,True
Фланговая атака (Flank Attack),10,367,9,True
Фланговая атака (Flank Attack),10,367,9,True
Фланговая атака (Flank Attack),10,367,9,True
Фланговая атака (Flank Attack),10,367,8,True
Фланговая атака (Flank Attack),10,367,9,True
Фланговая атака (Flank Attack),10,367,9,True
Фланговая атака (Flank Attack),10,367,10,True
Фланговая атака (Flank Attack),10,367,9,True
Фланговая атака (Flank Attack),10,367,9,True
Фланговая атака (Flank Attack),10,367,9,True
Фланговая атака (Flank Attack),10,367,10,True
Фланговая атака (Flank Attack),10,367,10,True
Фланговая атака (Flank Attack),10,367,9,True
Фланговая атака (Flank Attack),10,367,10,True
Фланговая атака (Flank Attack),10,367,9,True
Фланговая атака (Flank Attack),10,367,9,True
Фланговая атака (Flank Attack),10,367,9,True
Фланговая атака (Flank Attack),10,367,9,True
Фланговая атака (Flank Attack),10,367,10,True
Фланговая атака (Flank Attack),10,367,9,True
Фланговая атака (Flank Attack),10,367,9,True
Фланговая атака (Flank Attack),10,367,9,True
Фланговая атака (Flank Attack),10,367,8,True
Фланговая атака (Flank Attack),10,367,9,True
Фланговая атака (Flank Attack),10,367,9,True
Фланговая атака (Flank Attack),10,367,10,True
Фланговая атака (Flank Attack),10,367,9,True
Фланговая атака (Flank Attack),10,367,9,True
Фланговая атака (Flank Attack),10,367,9,True
Фланговая атака (Flank Attack),10,367,10,True
Фланговая атака (Flank Attack),10,367,8,True
Фланговая атака (Flank Attack),10,367,9,True
Фланговая атака (Flank Attack),10,367,9,True
Случайный шум (Random Perturbation),3,303,3,True
Случайный шум (Random Perturbation),3,309,2,True
Случайный шум (Random Perturbation),3,306,3,True
Случайный шум (Random Perturbation),3,308,2,True
Случайный шум (Random Perturbation),3,299,2,True
Случайный шум (Random Perturbation),3,308,2,True
Случайный шум (Random Perturbation),3,308,2,True
Случайный шум (Random Perturbation),3,307,3,True
Случайный шум (Random Perturbation),3,297,3,True
Случайный шум (Random Perturbation),3,307,3,True
Случайный шум (Random Perturbation),3,309,2,True
Случайный шум (Random Perturbation),3,305,3,True
Случайный шум (Random Perturbation),3,311,2,True
Случайный шум (Random Perturbation),3,308,3,True
Случайный шум (Random Perturbation),3,300,3,True
Случайный шум (Random Perturbation),3,305,3,True
Случайный шум (Random Perturbation),3,305,2,True
Случайный шум (Random Perturbation),3,309,2,True
Случайный шум (Random Perturbation),3,308,2,True
Случайный шум (Random Perturbation),3,309,2,True
Случайный шум (Random Perturbation),3,307,3,True
Случайный шум (Random Perturbation),3,309,2,True
Случайный шум (Random Perturbation),3,309,2,True
Случайный шум (Random Perturbation),3,305,3,True
Случайный шум (Random Perturbation),3,308,2,True
Случайный шум (Random Perturbation),3,309,2,True
Случайный шум (Random Perturbation),3,308,2,True
Случайный шум (Random Perturbation),3,309,2,True
Случайный шум (Random Perturbation),3,307,2,True
Случайный шум (Random Perturbation),3,304,2,True
Случайный шум (Random Perturbation),3,306,3,True
Случайный шум (Random Perturbation),3,306,2,True
Случайный шум (Random Perturbation),3,306,2,True
Случайный шум (Random Perturbation),3,307,2,True
Случайный шум (Random Perturbation),3,307,2,True
Случайный шум (Random Perturbation),3,308,3,True
Случайный шум (Random Perturbation),3,305,3,True
Случайный шум (Random Perturbation),3,308,2,True
Случайный шум (Random Perturbation),3,302,3,True
Случайный шум (Random Perturbation),3,307,2,True
Случайный шум (Random Perturbation),5,305,4,True
Случайный шум (Random Perturbation),5,306,5,True
Случайный шум (Random Perturbation),5,307,4,True
Случайный шум (Random Perturbation),5,308,4,True
Случайный шум (Random Perturbation),5,306,4,True
Случайный шум (Random Perturbation),5,307,4,True
Случайный шум (Random Perturbation),5,307,4,True
Случайный шум (Random Perturbation),5,305,4,True
Случайный шум (Random Perturbation),5,306,5,True
Случайный шум (Random Perturbation),5,306,4,True
Случайный шум (Random Perturbation),5,302,5,True
Случайный шум (Random Perturbation),5,307,4,True
Случайный шум (Random Perturbation),5,310,4,True
Случайный шум (Random Perturbation),5,306,4,True
Случайный шум (Random Perturbation),5,306,5,True
Случайный шум (Random Perturbation),5,308,4,True
Случайный шум (Random Perturbation),5,303,5,True
Случайный шум (Random Perturbation),5,307,4,True
Случайный шум (Random Perturbation),5,305,4,True
Случайный шум (Random Perturbation),5,307,5,True
Случайный шум (Random Perturbation),5,307,5,True
Случайный шум (Random Perturbation),5,306,4,True
Случайный шум (Random Perturbation),5,307,4,True
Случайный шум (Random Perturbation),5,307,4,True
Случайный шум (Random Perturbation),5,306,4,True
Случайный шум (Random Perturbation),5,306,4,True
Случайный шум (Random Perturbation),5,303,5,True
